Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
P00915,"Carbonic anhydrase 1, EC 4.2.1.1 (Carbonate dehydratase I) (Carbonic anhydrase B, CAB) (Carbonic anhydrase I, CA-I) (Cyanamide hydratase CA1, EC 4.2.1.69)",CA1,0.238325291,0.4982896156,0.3529706319,0.4805389675,0.4051721341,0.429903669,0.4379741242,0.5030860764,0.395336182,0.4101889768,0.397247809,0.4599729907,0.4483613025,0.4655662848,0.4794188168,0.3750133034,0.2973723316,0.4212295706,0.3621249595,0.4386227253,0.4394204402,0.3982989971,0.4648294632,0.3392105246,0.4267574961,0.5699115153,0.391135634,0.3988933503,0.4153543232,0.5499429431,0.4831175042,0.4771710564,0.4096852176,0.4970579856,0.4846953035,0.2609505847,0.4200188938,0.6003257178,0.4666751112,0.4477472166,0.6542767137,0.4248987608,0.4604461677,0.4492251997,0.4895152943,0.485751306,0.4124822376,0.4746214067,0.4945012158,0.4420504446,0.4626010964,0.4861245991,0.3396348108,0.4899667722,0.5758172772,0.6008825043,0.4943272158,0.500363715,0.5366956817,0.5596398172,0.5246803216,0.3966849874,0.4735049856,0.3739264474,0.4571546105,0.3913242131,0.4549520115,0.3721377596,0.3659054255,0.4658849911,0.4668193428,0.2703683535,0.5351028287,0.4420568866
P00918,"Carbonic anhydrase 2, EC 4.2.1.1 (Carbonate dehydratase II) (Carbonic anhydrase C, CAC) (Carbonic anhydrase II, CA-II) (Cyanamide hydratase CA2, EC 4.2.1.69)",CA2,0.4334533104,0.4102822154,0.3953555586,0.4735997837,0.4087825627,0.4051281848,0.3519377524,0.4726192535,0.3275004444,0.3176756724,0.3570334581,0.3358923182,0.4123689274,0.4566261685,0.545013575,0.2390576711,0.3918022216,0.3138854502,0.3619342189,0.3941431358,0.4309071189,0.4120016015,0.3672774219,0.3599782357,0.4268663987,0.5571016951,0.3129178039,0.4366064677,0.478210649,0.6137632536,0.544995063,0.3568591868,0.3944726237,0.5641258446,0.564164225,0.2523511788,0.4520886056,0.6115007106,0.5088378422,0.4649249394,0.6980170405,0.4177318037,0.4141430361,0.4950575955,0.519867383,0.4989456758,0.4333920103,0.5673598313,0.4202966429,0.4519207085,0.4587303755,0.42126117,0.3797740285,0.5356630058,0.6236291776,0.6200267802,0.4852637533,0.488038057,0.5198476503,0.5539681349,0.5131718399,0.4092854108,0.5175951432,0.3693974286,0.4837232495,0.4163060342,0.4343804743,0.3570117589,0.3428184825,0.483092279,0.4797759034,0.3569990785,0.500759182,0.4531262995
P01008,"Antithrombin-III, ATIII (Serpin C1)",SERPINC1,0.4258209745,0.4208905214,0.431685169,0.4630046327,0.4729812902,0.4854741672,0.428383915,0.5110429502,0.4418429465,0.4601484825,0.4692556145,0.4636061059,0.4645081124,0.4440742969,0.433361089,0.43828015,0.4176265629,0.4493065716,0.3900902098,0.3934522892,0.4814278866,0.4459157408,0.3659748628,0.4685653782,0.4473019094,0.4994733719,0.430558712,0.4707700115,0.4779427324,0.4789710007,0.4929731212,0.433126128,0.4674170865,0.5020578081,0.4635323967,0.3474552512,0.4215834023,0.4544890738,0.4980395329,0.355724118,0.4410844935,0.4518607646,0.4539322194,0.4192776645,0.4251620663,0.4523019354,0.4039466069,0.4518752759,0.4387535983,0.3346582471,0.523810118,0.5042318592,0.4542330916,0.3837038118,0.4699725001,0.4852757556,0.4113654775,0.4824532391,0.5093306162,0.4770770042,0.4795955292,0.4594890997,0.4503196505,0.3969020467,0.4700298672,0.4839262043,0.3915039092,0.3205589551,0.4024886955,0.4638323874,0.4174030617,0.4327347296,0.4736814946,0.4567008949
P01009,"Alpha-1-antitrypsin (Alpha-1 protease inhibitor) (Alpha-1-antiproteinase) (Serpin A1) [Cleaved into: Short peptide from AAT, SPAAT ]",SERPINA1,0.4558852782,0.4830465073,0.4873572463,0.4525799557,0.5002108038,0.4068175397,0.4262249177,0.5368324541,0.4068350346,0.4120179437,0.367065584,0.3830511421,0.5054295165,0.3896383929,0.4985247801,0.41533832,0.3815505783,0.4812322552,0.3678156964,0.5250385609,0.4261393417,0.4101382551,0.5086041017,0.3621335713,0.4148819598,0.5425714716,0.4341384609,0.4453349495,0.4763676455,0.38365309,0.4874573336,0.5365644697,0.455686392,0.3309152798,0.4178264663,0.447664692,0.4501139154,0.5340125144,0.5018947254,0.4404045643,0.5250188961,0.3620404006,0.4263387704,0.4725180134,0.4766557017,0.4772336449,0.4458222988,0.4566888926,0.490522406,0.4058338902,0.3973390132,0.3776317123,0.4195442928,0.3895741091,0.5782419534,0.4783111432,0.4698462382,0.5203007556,0.5318708086,0.5596970487,0.5383828582,0.4144253962,0.54227894,0.4986272408,0.4504722226,0.4504160761,0.4706818587,0.3923096935,0.4515972556,0.4423858321,0.5114713727,0.4503776957,0.5505393306,0.4862013599
P01011,"Alpha-1-antichymotrypsin, ACT (Cell growth-inhibiting gene 24/25 protein) (Serpin A3) [Cleaved into: Alpha-1-antichymotrypsin His-Pro-less ]",SERPINA3,0.4245457767,0.4586903337,0.4542272939,0.4332605609,0.5044668542,0.3758046103,0.4382481099,0.5568875178,0.3638865573,0.3208361956,0.333726167,0.3701594416,0.5146454493,0.3561969221,0.4850169594,0.3615956698,0.367348724,0.4181864348,0.3924083229,0.5605932574,0.4961368907,0.3144161639,0.5493248226,0.3252295269,0.3334305161,0.6131166529,0.3922038084,0.3614112271,0.4003887266,0.399102035,0.4568998829,0.5313550131,0.4231337725,0.4722961735,0.3929404944,0.5168546937,0.3786241432,0.5934496989,0.6289354667,0.4088459692,0.6095299874,0.3241613186,0.3968824836,0.4401624493,0.452165129,0.4694870834,0.5083501878,0.3853801726,0.6167213559,0.4790538982,0.4884554605,0.4880975602,0.3498972528,0.3549724121,0.6544490524,0.5525080196,0.5252843377,0.6043253791,0.6038680018,0.6071375886,0.605991738,0.4059098711,0.6323083278,0.5436144886,0.4520120822,0.3983804028,0.4823346058,0.4439931625,0.4370376365,0.4031730663,0.5243546648,0.4206429816,0.5724457383,0.4787794718
P01019,"Angiotensinogen (Serpin A8) [Cleaved into: Angiotensin-1 (Angiotensin 1-10) (Angiotensin I, Ang I); Angiotensin-2 (Angiotensin 1-8) (Angiotensin II, Ang II); Angiotensin-3 (Angiotensin 2-8) (Angiotensin III, Ang III) (Des-Asp[1]-angiotensin II); Angiotensin-4 (Angiotensin 3-8) (Angiotensin IV, Ang IV); Angiotensin 1-9; Angiotensin 1-7; Angiotensin 1-5; Angiotensin 1-4 ]",AGT,0.4020893295,0.4656563702,0.4571969578,0.4315360212,0.5040565369,0.4002737212,0.4539266929,0.5751603016,0.3773535225,0.3802384919,0.3827621027,0.4350204296,0.4987113589,0.4016480231,0.4512378973,0.4163574001,0.386649098,0.4627585169,0.3617779426,0.4926534995,0.5020874749,0.3983631113,0.5085286633,0.41028842,0.4144856453,0.5511666055,0.4384865971,0.4260816694,0.4746068615,0.445625413,0.5129312845,0.4870897026,0.4406737355,0.5560868193,0.4285637128,0.4267963851,0.3697993036,0.5568879247,0.5508847878,0.4361386816,0.5757623173,0.3999288403,0.4227985885,0.4699945044,0.4076194927,0.4561885577,0.4410409935,0.4529393139,0.5197709913,0.4141063849,0.5493215677,0.5523654156,0.4172969054,0.3874765814,0.5847694298,0.572581019,0.4906806402,0.5664307348,0.5770667073,0.5570338514,0.5826179594,0.3757560585,0.5715882152,0.4649175821,0.4392491186,0.4512185037,0.4854554856,0.3884458552,0.4497216694,0.4285007174,0.4720383606,0.4478325553,0.5215087539,0.4708535871
P01023,"Alpha-2-macroglobulin, Alpha-2-M (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 5)",A2M,0.4120079756,0.3591197632,0.4291714584,0.3941835504,0.5306970204,0.3840776474,0.4078651338,0.5531898814,0.331281792,0.04307996041,0.3553310244,0.3434832901,0.4985666188,0.3578774871,0.4093884139,0.410534807,0.3642505265,0.3985581662,0.3217007371,0.5336812633,0.5030169104,0.4324467412,0.5460021746,0.3872554197,0.4048844169,0.5284150838,0.395852147,0.4012280429,0.5141465385,0.401951506,0.5001043424,0.5845412158,0.436669463,0.5155485068,0.4031733036,0.4537759177,0.4135613633,0.5681196404,0.5758698298,0.3974744295,0.5669461913,0.475303438,0.3809260497,0.4783214503,0.5252410411,0.4016740281,0.4774145616,0.4677754614,0.5179452454,0.4594496343,0.4926725202,0.4504012935,0.4260704469,0.3589384397,0.5645761019,0.5049979747,0.4464964642,0.4977194705,0.5567386413,0.5527385392,0.5647873974,0.3816290343,0.5217454441,0.5267142097,0.4267902483,0.4836276376,0.4815485881,0.4006511168,0.387296648,0.4779445632,0.5486974799,0.3712742013,0.5373964285,0.5052909132
P01024,"Complement C3 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 1) [Cleaved into: Complement C3 beta chain; C3-beta-c, C3bc; Complement C3 alpha chain; C3a anaphylatoxin; Acylation stimulating protein, ASP (C3adesArg); Complement C3b alpha' chain; Complement C3c alpha' chain fragment 1; Complement C3dg fragment; Complement C3g fragment; Complement C3d fragment; Complement C3f fragment; Complement C3c alpha' chain fragment 2 ]",C3,0.4269746232,0.4225414197,0.4140811935,0.4720564319,0.4876941934,0.4487386642,0.4283888651,0.5467075325,0.3946343502,0.4524292822,0.4389146466,0.4371006658,0.4889683402,0.4347358656,0.4527833174,0.4510123957,0.4026944984,0.4411266712,0.3622921107,0.5032044724,0.4988622697,0.4373212511,0.4980421775,0.4416370081,0.4331001568,0.5630429216,0.4061019425,0.4479876024,0.4519334567,0.4422303441,0.4732053339,0.4935015632,0.4820214939,0.5310258981,0.4384651352,0.4274894355,0.436352113,0.5207472156,0.5337140155,0.4162134738,0.530329152,0.4122333755,0.4598124848,0.4429823552,0.4450947671,0.4319509835,0.4091455191,0.4409940352,0.468060534,0.3657095229,0.5264511076,0.4875182947,0.4426683278,0.3704600765,0.5351744359,0.5333642524,0.4522437545,0.5160788475,0.5425922215,0.5629611429,0.4842121584,0.4159884129,0.505041373,0.4613152185,0.4551623576,0.4616689824,0.4391029545,0.3905068334,0.4344650331,0.47158,0.4985110825,0.4694224945,0.5336548853,0.4739092678
P01031,Complement C5 (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 4) [Cleaved into: Complement C5 beta chain; Complement C5 alpha chain; C5a anaphylatoxin; Complement C5 alpha' chain ],C5,0.4197017472,0.4303935272,0.4365964318,0.4426077736,0.4621974245,0.4416132068,0.3924994254,0.5209873302,0.434970691,0.4167083499,0.3720911742,0.40867024,0.4354376974,0.454492532,0.4262828273,0.455956682,0.4114933668,0.4582230901,0.3439501608,0.5117799753,0.4917940438,0.4349099335,0.5214866818,0.4373479682,0.452463594,0.5817783041,0.457025704,0.4438811745,0.4472169437,0.4573244741,0.4386216403,0.5060829321,0.4584551353,0.5142631714,0.4613875038,0.4018459261,0.445799786,0.5361255366,0.5483101501,0.449681899,0.5543469884,0.4256834561,0.4715549104,0.4431527613,0.4315498884,0.4517136172,0.4051824412,0.4538589848,0.4360237778,0.3544083359,0.5267096665,0.5017899592,0.4506006544,0.438806829,0.5610036086,0.5386218201,0.4457322474,0.500408266,0.5696418356,0.558142237,0.5137486982,0.4132992105,0.5473049372,0.4614625693,0.4448646205,0.4629432648,0.4394245766,0.4022513611,0.4635287349,0.4661004229,0.517996374,0.438758345,0.5233715239,0.4611115178
P01033,"Metalloproteinase inhibitor 1 (Erythroid-potentiating activity, EPA) (Fibroblast collagenase inhibitor, Collagenase inhibitor) (Tissue inhibitor of metalloproteinases 1, TIMP-1)",TIMP1,0.5344012003,0.5077526814,0.4612575802,0.4363067482,0.4077335827,0.4361309173,0.517921512,0.5253264137,0.5168560838,0.471866327,0.4569420362,0.4696910861,0.4706770442,0.4592694636,0.4703278914,0.4568833844,0.5314298412,0.6059918397,0.4477650506,0.6376233644,0.446654868,0.4113087206,0.5068996337,0.4096058801,0.3708488302,0.4609301943,0.3984212582,0.4394938104,0.4634287684,0.4757977717,0.4432049748,0.4708383638,0.4382608242,0.4771143674,0.4604200609,0.3991416021,0.4306711407,0.4490676775,0.4501676208,0.4692510712,0.4734162903,0.4661997643,0.4635224286,0.4229918804,0.4142254844,0.4413004,0.469103178,0.4209497194,0.4054083454,0.3981588341,0.4242448027,0.4607452769,0.4116965251,0.3941828723,0.4942425891,0.4591613747,0.4112694587,0.507647983,0.4614823019,0.4873717576,0.4832282377,0.4390965126,0.4325957194,0.4565089931,0.4447983703,0.4425371836,0.4506640566,0.3806927161,0.4238435719,0.4175582106,0.4535131546,0.4433147701,0.488601828,0.4350701003
P01034,Cystatin-C (Cystatin-3) (Gamma-trace) (Neuroendocrine basic polypeptide) (Post-gamma-globulin),CST3,0.4753733499,0.4926099995,0.4486410474,0.4473008244,0.3817930663,0.413194919,0.4431991432,0.4902872414,0.4805666339,0.4460610006,0.400563303,0.4239479312,0.4290875098,0.4703488446,0.4007886351,0.3704471248,0.4156177643,0.4554315626,0.3878772358,0.4205308581,0.5016167729,0.4909346898,0.4825858752,0.4860155609,0.4483171583,0.4392447449,0.4474432251,0.4568237663,0.4490480805,0.5068797654,0.4655696753,0.3274256501,0.4938214222,0.5672819177,0.5121234999,0.3317041116,0.446684094,0.4318324519,0.4749482501,0.4302250876,0.4360045876,0.3928312867,0.4504569654,0.4535606893,0.4257284141,0.4298103627,0.3578142714,0.4722915286,0.3962393581,0.3171862295,0.5075213142,0.4591502539,0.4719723477,0.4512462718,0.4585584097,0.4789103787,0.369284576,0.4359814644,0.4901843739,0.5075800376,0.4736172109,0.4988278223,0.4525368286,0.4243279376,0.4950947553,0.4707685875,0.4520886056,0.3156677639,0.483191417,0.4407267288,0.4288579057,0.4501072023,0.474597741,0.4684997383
P01042,"Kininogen-1 (Alpha-2-thiol proteinase inhibitor) (Fitzgerald factor) (High molecular weight kininogen, HMWK) (Williams-Fitzgerald-Flaujeac factor) [Cleaved into: Kininogen-1 heavy chain; T-kinin (Ile-Ser-Bradykinin); Bradykinin (Kallidin I); Lysyl-bradykinin (Kallidin II); Kininogen-1 light chain; Low molecular weight growth-promoting factor ]",KNG1,0.4904504597,0.4466814494,0.4376617243,0.4515975946,0.4557547443,0.4528658419,0.4390931899,0.5137376452,0.4366749556,0.4839550913,0.4523078348,0.4609427391,0.4404893266,0.4575200377,0.4531680704,0.4366390842,0.4627365805,0.4599977412,0.3840684253,0.459200162,0.4641010499,0.4538378281,0.4111137674,0.4584712063,0.4404239579,0.4701817612,0.4439119602,0.4416108334,0.4548277161,0.4545025679,0.473135761,0.4155846732,0.4573493604,0.4774205288,0.4640935909,0.3450802117,0.4473806366,0.4355329702,0.4546027908,0.4468736225,0.4336685388,0.4518693764,0.4766900813,0.4419039076,0.4313294386,0.4470212445,0.3667070056,0.4577113292,0.3901464241,0.3181593685,0.4681979167,0.4584076006,0.4563682199,0.4128848924,0.446791776,0.4479391862,0.3779496049,0.4639847561,0.4658554938,0.4751488994,0.4364390452,0.4954439759,0.4487773836,0.4216931187,0.4897463902,0.4656130736,0.4154687861,0.324236757,0.4308115749,0.4567362916,0.4212596104,0.4384696107,0.457673966,0.4641654693
P01344,"Insulin-like growth factor II, IGF-II (Somatomedin-A) (T3M-11-derived growth factor) [Cleaved into: Insulin-like growth factor II; Insulin-like growth factor II Ala-25 Del; Preptin ]",IGF2,0.4528321743,0.4611885158,0.4376628432,0.556776174,0.4688557738,0.4883772079,0.4190007631,0.5577364969,0.4359960774,0.4844451191,0.4760002179,0.4613270513,0.5402370842,0.4539567326,0.4234925543,0.4520703987,0.460603656,0.4580106079,0.4531925836,0.5485526042,0.4156232231,0.4585362698,0.3887920244,0.4816339268,0.4395922364,0.4694502626,0.4461093405,0.4471484218,0.459598443,0.4611898042,0.4521068125,0.3945493506,0.4317928171,0.4319501359,0.4447453091,0.4003487866,0.3856613122,0.431717207,0.4023535166,0.4309112892,0.4002084881,0.4612798557,0.4389561801,0.399783117,0.4179933802,0.3717359524,0.3817871329,0.3946490988,0.3855839157,0.3493516973,0.4679056902,0.4808710662,0.4353650391,0.397162945,0.4065162267,0.4534691799,0.3700929371,0.4642763044,0.4960005251,0.4715442981,0.4084592497,0.4386200468,0.4633852832,0.3674528121,0.4974275153,0.5006354629,0.4267626497,0.369231803,0.449045402,0.4628997648,0.469631993,0.4318675435,0.4628388716,0.4043240704
P01591,Immunoglobulin J chain (Joining chain of multimeric IgA and IgM),JCHAIN,0.5212860325,0.4087635463,0.5571133584,0.4312361323,0.419352391,0.4076054221,0.4679087756,0.5320412825,0.469318203,0.2403312415,0.4931262358,0.4503050035,0.4172286548,0.4535006776,0.4858568859,0.4917320656,0.4296789472,0.5826948896,0.4445552043,0.5153490103,0.425920655,0.4520886056,0.5444023372,0.4537513027,0.5136254199,0.501742967,0.5028490132,0.4455523479,0.4347452234,0.4241064707,0.4848443495,0.5027123086,0.4857006521,0.4709130225,0.4435891854,0.4100304374,0.5041868334,0.4080047543,0.429093884,0.5801057746,0.4578879061,0.4966442778,0.4388642639,0.4730198062,0.5069800561,0.4314639733,0.382304149,0.4434059632,0.4405770439,0.4512527138,0.4418219255,0.4207471037,0.4068638538,0.4705379663,0.5294076164,0.4226858546,0.3419348526,0.4382742506,0.4900804893,0.4778100963,0.4042483607,0.4973732335,0.4759991669,0.4650239418,0.5253195649,0.4591783272,0.3990604337,0.4118284152,0.425082322,0.4463703379,0.5426214475,0.4020532208,0.4406269806,0.4415407859
P01619,Immunoglobulin kappa variable 3-20 (Ig kappa chain V-III region B6) (Ig kappa chain V-III region GOL) (Ig kappa chain V-III region HAH) (Ig kappa chain V-III region HIC) (Ig kappa chain V-III region IARC/BL41) (Ig kappa chain V-III region NG9) (Ig kappa chain V-III region SIE) (Ig kappa chain V-III region Ti) (Ig kappa chain V-III region WOL),IGKV3-20,0.4480019781,0.431372572,0.5579032752,0.4730635435,0.4668125099,0.3972985011,0.4826675182,0.5168194665,0.3913143807,0.3451163967,0.4531334292,0.3833367571,0.4108225241,0.3869432444,0.4549002048,0.45833651,0.4851942482,0.5240098179,0.4265269427,0.5540928372,0.3658233078,0.4181255076,0.5641695142,0.417358714,0.3858509424,0.5002311468,0.4246477287,0.3550624296,0.381377731,0.383552439,0.4041852297,0.5513944804,0.4740344448,0.3668843961,0.3923389958,0.4705361354,0.3823155411,0.4793474809,0.4215201357,0.3849956569,0.5595551905,0.4098624047,0.4471614207,0.3506952728,0.4964695318,0.4236238829,0.4096760421,0.4263532139,0.4345290509,0.4175605161,0.4660424455,0.3576777871,0.3018561891,0.41866168,0.5467992792,0.447296688,0.3777726042,0.4591187902,0.5359882217,0.5488526288,0.50970296,0.4025506059,0.5350377313,0.4999459386,0.4586016724,0.3726726436,0.4266784977,0.5377314091,0.4173452241,0.5267117686,0.5947059778,0.3903314645,0.5219666398,0.4492770065
P01624,Immunoglobulin kappa variable 3-15 (Ig kappa chain V-III region CLL) (Ig kappa chain V-III region POM),IGKV3-15,0.4430556237,0.4022625836,0.5686440478,0.4280272692,0.4080175364,0.4151911388,0.4998955898,0.5378908639,0.3901943911,0.3430879418,0.4573677707,0.4268797233,0.4689519483,0.4091253372,0.469814537,0.4574092025,0.4055712288,0.5064798569,0.3926156854,0.5586225002,0.4449872546,0.4072999049,0.5239120022,0.41635245,0.4493101994,0.4758346263,0.413093306,0.3853322988,0.4106034645,0.4091344661,0.4571481098,0.5527262317,0.4394921491,0.4486227433,0.4300970966,0.4522900347,0.4528256646,0.4672634389,0.466344301,0.4744866346,0.4822668638,0.4244012739,0.4443058405,0.4178551159,0.471820691,0.400189976,0.4053379588,0.415676386,0.4352220409,0.4264148488,0.4735894427,0.4359208181,0.3972629518,0.3776647697,0.4683678142,0.585580232,0.3813130447,0.4507133205,0.4518871765,0.5184277463,0.4688980872,0.4546388996,0.4748751172,0.4848835097,0.4758799911,0.4147690904,0.4321641437,0.430300187,0.4181985876,0.4792898764,0.5630036258,0.3941082476,0.495688816,0.4537142447
P01834,Immunoglobulin kappa constant (Ig kappa chain C region) (Ig kappa chain C region AG) (Ig kappa chain C region CUM) (Ig kappa chain C region EU) (Ig kappa chain C region OU) (Ig kappa chain C region ROY) (Ig kappa chain C region TI),IGKC,0.4554668238,0.4440477155,0.5534385401,0.4636355354,0.4675521636,0.3739449595,0.5041481819,0.5653380132,0.3534711362,0.3014192903,0.4638265557,0.4246433211,0.4788062228,0.3751774032,0.4725596486,0.4594534995,0.4044189702,0.5003636472,0.371972168,0.5744621655,0.4150276832,0.4141773479,0.5360664065,0.4159758681,0.4405755129,0.5026855237,0.405625375,0.4021448996,0.4309954073,0.3927175696,0.4544022771,0.5904716605,0.4497749341,0.4324087677,0.3996165422,0.4620484463,0.4389497721,0.489730048,0.4627163731,0.5037916377,0.5370943357,0.4243555362,0.4245968714,0.4395391752,0.5405586046,0.428969792,0.4411670859,0.3844863373,0.4319191807,0.4697166536,0.4481090499,0.4126558308,0.3609445937,0.4035137768,0.5496130483,0.477987419,0.3841528485,0.501702349,0.5225740125,0.5523723661,0.51210492,0.4130382783,0.5237669231,0.5566563201,0.5003732762,0.4427191852,0.4484116852,0.4888726605,0.412502784,0.5230181669,0.6020254391,0.3682119092,0.5218243748,0.4863000232
