Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
O75390,"Citrate synthase, mitochondrial, EC 2.3.3.1 (Citrate (Si)-synthase)",CS,55664000,55369000,149930000,106550000,74154000,65058000,36652000,311769984,23163000,28681000,1423800,765150,3223900,0
O75396,"Vesicle-trafficking protein SEC22b (ER-Golgi SNARE of 24 kDa, ERS-24, ERS24) (SEC22 vesicle-trafficking protein homolog B) (SEC22 vesicle-trafficking protein-like 1)",SEC22B,148900000,65176000,140450000,118010000,57465000,60297000,43424000,102620000,35263000,0,18211000,6235500,10428000,18131000
O75436,"Vacuolar protein sorting-associated protein 26A (Vesicle protein sorting 26A, hVPS26)",VPS26A,92076000,87406000,121600000,174500000,89149000,51308000,23371000,131260000,13722000,23818000,0,1890200,0,0
O75489,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial, EC 7.1.1.2 (Complex I-30kD, CI-30kD) (NADH-ubiquinone oxidoreductase 30 kDa subunit)",NDUFS3,49911000,49377000,154720000,68692000,60668000,26718000,39126000,134320000,4660500,2022900,0,3475400,0,14910000
O75531,"Barrier-to-autointegration factor (Breakpoint cluster region protein 1) [Cleaved into: Barrier-to-autointegration factor, N-terminally processed ]",BANF1,118870000,147060000,135260000,287689984,90639000,135320000,118060000,108300000,0,0,4751500,1212300,11418000,0
O75533,"Splicing factor 3B subunit 1 (Pre-mRNA-splicing factor SF3b 155 kDa subunit, SF3b155) (Spliceosome-associated protein 155, SAP 155)",SF3B1,28351000,38754000,51658000,34051000,27503000,25608000,27873000,40219000,12834000,33374000,0,0,0,0
O75569,"Interferon-inducible double-stranded RNA-dependent protein kinase activator A (PKR-associated protein X) (PKR-associating protein X) (Protein activator of the interferon-induced protein kinase) (Protein kinase, interferon-inducible double-stranded RNA-dependent activator)",PRKRA,17261000,26272000,24595000,22099000,7471000,11142000,20931000,24755000,13759000,13642000,0,16852000,0,24084000
O75688,"Protein phosphatase 1B, EC 3.1.3.16 (Protein phosphatase 2C isoform beta, PP2C-beta)",PPM1B,24058000,26470000,27692000,10363000,19418000,16259000,0,24515000,8526600,4602200,0,17670000,0,9000900
O75781,Paralemmin-1 (Paralemmin),PALM,32611000,52513000,28647000,50129000,35534000,29407000,6825500,24909000,8190600,6110800,0,0,0,0
O75822,"Eukaryotic translation initiation factor 3 subunit J, eIF3j (Eukaryotic translation initiation factor 3 subunit 1) (eIF-3-alpha) (eIF3 p35)",EIF3J,9845600,13281000,13461000,10891000,13793000,10862000,7649800,13274000,7980600,19657000,8867400,8963200,6578600,4863800
O75832,26S proteasome non-ATPase regulatory subunit 10 (26S proteasome regulatory subunit p28) (Gankyrin) (p28(GANK)),PSMD10,23221000,21965000,27714000,28171000,29047000,21257000,31942000,18044000,0,0,7475400,11383000,15446000,21160000
O75874,"Isocitrate dehydrogenase [NADP] cytoplasmic, IDH, IDH1, EC 1.1.1.42 (Cytosolic NADP-isocitrate dehydrogenase) (IDPc) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)",IDH1,278620000,170200000,462190016,231740000,235000000,110950000,193940000,378260000,285100000,189620000,4678800,7107400,6270800,12595000
O75882,Attractin (DPPT-L) (Mahogany homolog),ATRN,9824300,14370000,10723000,6166500,25008000,17284000,10692000,14386000,22482000,39368000,0,0,0,0
O75915,"PRA1 family protein 3 (ADP-ribosylation factor-like protein 6-interacting protein 5, ARL-6-interacting protein 5, Aip-5) (Cytoskeleton-related vitamin A-responsive protein) (Dermal papilla-derived protein 11) (GTRAP3-18) (Glutamate transporter EAAC1-interacting protein) (JM5) (Prenylated Rab acceptor protein 2) (Protein JWa) (Putative MAPK-activating protein PM27)",ARL6IP5,303760000,237990000,419740000,273580000,182110000,297620000,169150000,251300000,15185000,11932000,0,0,354540,0
O75923,Dysferlin (Dystrophy-associated fer-1-like protein) (Fer-1-like protein 1),DYSF,77376000,153030000,520609984,269390016,155290000,158940000,85659000,45438000,4414700,152730000,0,10638000,1817800,4914400
O75935,"Dynactin subunit 3 (Dynactin complex subunit 22 kDa subunit, p22)",DCTN3,21615000,25552000,20507000,28907000,0,18640000,13207000,22898000,16427000,22311000,9546800,6986300,14249000,11663000
O75947,"ATP synthase subunit d, mitochondrial, ATPase subunit d (ATP synthase peripheral stalk subunit d)",ATP5PD,245210000,188290000,302480000,181310000,122760000,125940000,27775000,214570000,45808000,79140000,5584200,0,11698000,772940
O75955,Flotillin-1,FLOT1,38067000,71407000,64789000,54037000,47918000,50112000,54136000,65138000,22146000,31739000,89592000,84416000,93188000,82552000
O75964,"ATP synthase subunit g, mitochondrial, ATPase subunit g (ATP synthase membrane subunit g)",ATP5MG,68314000,67209000,86284000,101660000,74199000,49214000,26129000,96462000,31409000,8966100,2341900,0,6684400,0
O76003,"Glutaredoxin-3 (PKC-interacting cousin of thioredoxin, PICOT) (PKC-theta-interacting protein, PKCq-interacting protein) (Thioredoxin-like protein 2)",GLRX3,35184000,35438000,60079000,33601000,17704000,0,75412000,53399000,8539600,15820000,25952000,21652000,21264000,24976000
O76094,"Signal recognition particle subunit SRP72, SRP72 (Signal recognition particle 72 kDa protein)",SRP72,9617000,24122000,38804000,20373000,15395000,5299200,7034600,30194000,1686000,42770000,1538100,0,653650,0
O94760,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1, DDAH-1, Dimethylarginine dimethylaminohydrolase 1, EC 3.5.3.18 (DDAHI) (Dimethylargininase-1)",DDAH1,34599000,60996000,42352000,73254000,33484000,32200000,4817600,169200000,2044500,15046000,0,0,0,0
O94832,Unconventional myosin-Id,MYO1D,45225000,51058000,157710000,37378000,64725000,32182000,25682000,40295000,6556900,11155000,0,0,0,0
O94874,"E3 UFM1-protein ligase 1, EC 2.3.2.- (E3 UFM1-protein transferase 1) (Multiple alpha-helix protein located at ER) (Novel LZAP-binding protein) (Regulator of C53/LZAP and DDRGK1)",UFL1,11694000,39836000,68926000,15991000,19332000,6268500,3689800,22948000,13809000,23320000,0,0,0,509350
O94903,"Pyridoxal phosphate homeostasis protein, PLP homeostasis protein (Proline synthase co-transcribed bacterial homolog protein) (Pyridoxal phosphate-binding protein)",PLPBP,41424000,44181000,103760000,37620000,38474000,48016000,5940500,85282000,8463200,4787900,7302000,0,10085000,0
O94905,"Erlin-2 (Endoplasmic reticulum lipid raft-associated protein 2) (Stomatin-prohibitin-flotillin-HflC/K domain-containing protein 2, SPFH domain-containing protein 2)",ERLIN2,43317000,119910000,84468000,69982000,38909000,52345000,27849000,63514000,12379000,56639000,0,0,0,0
O94973,"AP-2 complex subunit alpha-2 (100 kDa coated vesicle protein C) (Adaptor protein complex AP-2 subunit alpha-2) (Adaptor-related protein complex 2 subunit alpha-2) (Alpha-adaptin C) (Alpha2-adaptin) (Clathrin assembly protein complex 2 alpha-C large chain) (Huntingtin yeast partner J) (Huntingtin-interacting protein 9, HIP-9) (Huntingtin-interacting protein J) (Plasma membrane adaptor HA2/AP2 adaptin alpha C subunit)",AP2A2,72867000,113950000,172150000,95688000,64006000,35234000,74303000,80357000,7281000,6470300,2672400,2708800,3833300,4395500
O95295,"SNARE-associated protein Snapin (Biogenesis of lysosome-related organelles complex 1 subunit 7, BLOC-1 subunit 7) (Synaptosomal-associated protein 25-binding protein, SNAP-associated protein)",SNAPIN,17088000,32298000,24030000,19663000,19162000,11933000,7743300,18035000,1884300,35243000,12764000,0,14858000,4607700
O95336,"6-phosphogluconolactonase, 6PGL, EC 3.1.1.31",PGLS,111920000,132730000,141920000,167580000,127680000,75529000,31580000,121210000,52976000,47300000,59967000,80737000,30587000,96793000
O95352,"Ubiquitin-like modifier-activating enzyme ATG7 (ATG12-activating enzyme E1 ATG7) (Autophagy-related protein 7, APG7-like, hAGP7) (Ubiquitin-activating enzyme E1-like protein)",ATG7,32517000,25268000,64284000,15414000,23932000,12531000,24171000,35569000,9498600,5241000,5672700,13162000,8710200,12811000
O95373,"Importin-7, Imp7 (Ran-binding protein 7, RanBP7)",IPO7,41633000,55553000,53529000,34634000,20202000,25022000,30784000,57925000,0,0,10546000,14600000,11056000,16102000
O95394,"Phosphoacetylglucosamine mutase, PAGM, EC 5.4.2.3 (Acetylglucosamine phosphomutase) (N-acetylglucosamine-phosphate mutase) (Phosphoglucomutase-3, PGM 3)",PGM3,25574000,11026000,29020000,12879000,25045000,21966000,16640000,32458000,2869400,321200,530990,0,779840,0
O95433,"Activator of 90 kDa heat shock protein ATPase homolog 1, AHA1 (p38)",AHSA1,13595000,16854000,27308000,15500000,13783000,9951900,12983000,25795000,17565000,123210000,3977100,13218000,1981600,12061000
O95456,"Proteasome assembly chaperone 1, PAC-1 (Chromosome 21 leucine-rich protein, C21-LRP) (Down syndrome critical region protein 2)",PSMG1,11621000,8369100,22782000,12990000,19165000,15312000,0,17550000,7630300,0,35374000,14641000,32572000,12120000
O95479,"GDH/6PGL endoplasmic bifunctional protein [Includes: Hexose-6-phosphate dehydrogenase (Glucose 1-dehydrogenase, GDH, EC 1.1.1.47) (Glucose-6-phosphate dehydrogenase, EC 1.1.1.363); 6-phosphogluconolactonase, 6PGL, EC 3.1.1.31 ]",H6PD,28180000,22416000,32686000,23763000,45712000,27285000,2757500,32959000,6042300,2444900,0,2842300,0,0
O95490,"Adhesion G protein-coupled receptor L2 (Calcium-independent alpha-latrotoxin receptor 2, CIRL-2) (Latrophilin homolog 1) (Latrophilin-2) (Lectomedin-1)",ADGRL2,12938000,33571000,25079000,20030000,12040000,7413100,14121000,10002000,7399000,3606300,0,0,0,2769700
O95571,"Persulfide dioxygenase ETHE1, mitochondrial, EC 1.13.11.18 (Ethylmalonic encephalopathy protein 1) (Hepatoma subtracted clone one protein) (Sulfur dioxygenase ETHE1)",ETHE1,94484000,55679000,153020000,44211000,62492000,48777000,32094000,39184000,2543400,0,2209700,0,3779100,0
O95573,"Fatty acid CoA ligase Acsl3 (Arachidonate--CoA ligase, EC 6.2.1.15) (Long-chain acyl-CoA synthetase 3, LACS 3) (Long-chain-fatty-acid--CoA ligase 3, EC 6.2.1.3) (Medium-chain acyl-CoA ligase Acsl3, EC 6.2.1.2)",ACSL3,13534000,10236000,10602000,8524700,7946400,11899000,562060,5670400,45073000,65762000,0,0,0,0
O95674,"Phosphatidate cytidylyltransferase 2, EC 2.7.7.41 (CDP-DAG synthase 2) (CDP-DG synthase 2) (CDP-diacylglycerol synthase 2, CDS 2) (CDP-diglyceride pyrophosphorylase 2) (CDP-diglyceride synthase 2) (CTP:phosphatidate cytidylyltransferase 2)",CDS2,33280000,20622000,41473000,20024000,13822000,15111000,16799000,13427000,12577000,1207100,0,0,0,0
O95747,"Serine/threonine-protein kinase OSR1, EC 2.7.11.1 (Oxidative stress-responsive 1 protein)",OXSR1,20516000,26895000,26346000,19783000,17334000,21073000,10384000,23619000,550800,4306700,22297000,27894000,20371000,39690000
O95782,AP-2 complex subunit alpha-1 (100 kDa coated vesicle protein A) (Adaptor protein complex AP-2 subunit alpha-1) (Adaptor-related protein complex 2 subunit alpha-1) (Alpha-adaptin A) (Alpha1-adaptin) (Clathrin assembly protein complex 2 alpha-A large chain) (Plasma membrane adaptor HA2/AP2 adaptin alpha A subunit),AP2A1,103890000,141530000,224310000,114040000,108680000,98320000,77871000,91210000,12952000,5299600,14179000,21204000,24748000,23564000
O95810,Caveolae-associated protein 2 (Cavin-2) (PS-p68) (Phosphatidylserine-binding protein) (Serum deprivation-response protein),CAVIN2,590220032,1648700032,369520000,1034300032,468990016,383030016,25591000,826120000,35615000,6661700,619010,1184200,1429800,3576600
O95817,"BAG family molecular chaperone regulator 3, BAG-3 (Bcl-2-associated athanogene 3) (Bcl-2-binding protein Bis) (Docking protein CAIR-1)",BAG3,3353800,5103800,1578700,8115600,16823000,4935600,0,12655000,7459500,43685000,859130,0,1108400,0
O95831,"Apoptosis-inducing factor 1, mitochondrial, EC 1.6.99.- (Programmed cell death protein 8)",AIFM1,62517000,68733000,121830000,91265000,73068000,43394000,41262000,78439000,13891000,3402800,0,0,0,0
O95834,"Echinoderm microtubule-associated protein-like 2, EMAP-2, HuEMAP-2",EML2,42108000,68743000,63340000,38844000,37718000,93496000,29548000,86316000,0,0,0,0,4819400,21745000
O95861,"3'(2'),5'-bisphosphate nucleotidase 1, EC 3.1.3.7 (Bisphosphate 3'-nucleotidase 1) (PAP-inositol 1,4-phosphatase, PIP)",BPNT1,21150000,19794000,27690000,29784000,21501000,23322000,0,24064000,3333200,0,14719000,12724000,21155000,17148000
O95865,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 2, DDAH-2, Dimethylarginine dimethylaminohydrolase 2, EC 3.5.3.18 (DDAHII) (Dimethylargininase-2) (Protein G6a) (S-phase protein)",DDAH2,53174000,191520000,135370000,187760000,111880000,29191000,4590700,144740000,5588600,3956700,781130,999500,0,1261300
O95967,"EGF-containing fibulin-like extracellular matrix protein 2 (Fibulin-4, FIBL-4) (Protein UPH1)",EFEMP2,32492000,65687000,85236000,50649000,66039000,25363000,5532200,64320000,1894300,3029900,0,0,0,16525000
O96009,"Napsin-A, EC 3.4.23.- (Aspartyl protease 4, ASP4, Asp 4) (Napsin-1) (TA01/TA02)",NAPSA,392700000,405830016,948350016,776899968,851449984,230270000,335160000,2071800064,6904800,19678000,0,0,0,0
O96019,"Actin-like protein 6A (53 kDa BRG1-associated factor A) (Actin-related protein Baf53a) (ArpNbeta) (BRG1-associated factor 53A, BAF53A) (INO80 complex subunit K)",ACTL6A,5324400,12585000,4366100,81375000,7502900,2670200,6498000,12724000,353480,0,0,0,0,2390500
P00167,"Cytochrome b5 (Microsomal cytochrome b5 type A, MCB5)",CYB5A,119160000,242810000,166500000,216750000,166400000,54423000,6272000,159750000,64591000,50000000,63953000,11387000,104840000,12469000
P00325,"All-trans-retinol dehydrogenase [NAD(+)] ADH1B, EC 1.1.1.105 (Alcohol dehydrogenase 1B) (Alcohol dehydrogenase subunit beta)",ADH1B,1841100032,3352600064,2120800000,3422899968,2522700032,1465900032,616560000,1952600064,389049984,267500000,19280000,7436100,26763000,11111000
P00338,"L-lactate dehydrogenase A chain, LDH-A, EC 1.1.1.27 (Cell proliferation-inducing gene 19 protein) (LDH muscle subunit, LDH-M) (Renal carcinoma antigen NY-REN-59)",LDHA,292160000,573400000,845870016,314580000,567520000,350849984,204600000,497700000,115160000,211640000,124060000,91716000,88153000,105900000
P00352,"Aldehyde dehydrogenase 1A1, EC 1.2.1.19, EC 1.2.1.28, EC 1.2.1.3, EC 1.2.1.36 (3-deoxyglucosone dehydrogenase) (ALDH-E1) (ALHDII) (Aldehyde dehydrogenase family 1 member A1) (Aldehyde dehydrogenase, cytosolic) (Retinal dehydrogenase 1, RALDH 1, RalDH1)",ALDH1A1,940440000,755289984,1265500032,768750016,622320000,613430016,487750016,584140032,27471000,50457000,138770000,120710000,188340000,181430000
P00367,"Glutamate dehydrogenase 1, mitochondrial, GDH 1, EC 1.4.1.3",GLUD1,232450000,230310000,144420000,380740000,186610000,93343000,85968000,250500000,17625000,126150000,1003600,4686400,8098600,10453000
P00387,"NADH-cytochrome b5 reductase 3, B5R, Cytochrome b5 reductase, EC 1.6.2.2 (Diaphorase-1) [Cleaved into: NADH-cytochrome b5 reductase 3 membrane-bound form; NADH-cytochrome b5 reductase 3 soluble form ]",CYB5R3,245640000,343950016,357940000,349240000,261080000,231150000,163050000,318030016,14403000,21376000,182150,0,602830,284490
P00390,"Glutathione reductase, mitochondrial, GR, GRase, EC 1.8.1.7",GSR,92208000,67671000,163460000,106960000,83828000,28997000,6133800,97143000,13358000,899170,30398000,37661000,46639000,55911000
P00403,"Cytochrome c oxidase subunit 2, EC 7.1.1.9 (Cytochrome c oxidase polypeptide II)",MT-CO2,165820000,198030000,270960000,271700000,157350000,106450000,104350000,250110000,11395000,18239000,7961200,8424700,17247000,19627000
P00441,"Superoxide dismutase [Cu-Zn], EC 1.15.1.1 (Superoxide dismutase 1, hSod1)",SOD1,759660032,489980000,514520000,354440000,416990016,424470016,819449984,296820000,262690000,284240000,589830016,824200000,473729984,455030016
P00450,"Ceruloplasmin, EC 1.16.3.1 (Ferroxidase)",CP,1030300032,620060032,754830016,830510016,1403900032,1072800000,765009984,544160000,218630000,261060000,280660000,161260000,603350016,380660000
P00488,"Coagulation factor XIII A chain, Coagulation factor XIIIa, EC 2.3.2.13 (Protein-glutamine gamma-glutamyltransferase A chain) (Transglutaminase A chain)",F13A1,282960000,237360000,875729984,298929984,907440000,300820000,464880000,278160000,49974000,15593000,9101200,6133500,15687000,8849400
P00491,"Purine nucleoside phosphorylase, PNP, EC 2.4.2.1 (Inosine phosphorylase) (Inosine-guanosine phosphorylase)",PNP,473580000,373470016,443310016,368129984,388900000,460449984,426120000,244830000,19963000,14235000,363790016,272369984,433350016,405550016
P00492,"Hypoxanthine-guanine phosphoribosyltransferase, HGPRT, HGPRTase, EC 2.4.2.8",HPRT1,114170000,60104000,74170000,42378000,73840000,66985000,127820000,52191000,18834000,42990000,134390000,189110000,83696000,225390000
P00505,"Aspartate aminotransferase, mitochondrial, mAspAT, EC 2.6.1.1, EC 2.6.1.7 (Fatty acid-binding protein, FABP-1) (Glutamate oxaloacetate transaminase 2) (Kynurenine aminotransferase 4) (Kynurenine aminotransferase IV) (Kynurenine--oxoglutarate transaminase 4) (Kynurenine--oxoglutarate transaminase IV) (Plasma membrane-associated fatty acid-binding protein, FABPpm) (Transaminase A)",GOT2,48730000,156830000,209390000,197230000,141810000,53231000,15444000,180350000,19121000,70099000,1043900,321260,5871600,1197900
P00558,"Phosphoglycerate kinase 1, EC 2.7.2.3 (Cell migration-inducing gene 10 protein) (Primer recognition protein 2, PRP 2)",PGK1,1353900032,1452099968,1825699968,1583100032,1352199936,1084199936,655640000,1531100032,103240000,122990000,384880000,322430016,473910016,505790016
P00568,"Adenylate kinase isoenzyme 1, AK 1, EC 2.7.4.3, EC 2.7.4.6 (ATP-AMP transphosphorylase 1) (ATP:AMP phosphotransferase) (Adenylate monophosphate kinase) (Myokinase)",AK1,490030016,910280000,662129984,563630016,330369984,503940000,390769984,654940032,0,1576000,24596000,16583000,50137000,27659000
P00734,"Prothrombin, EC 3.4.21.5 (Coagulation factor II) [Cleaved into: Activation peptide fragment 1; Activation peptide fragment 2; Thrombin light chain; Thrombin heavy chain ]",F2,238670000,196320000,157620000,189590000,291100000,297230016,187170000,128120000,34977000,27147000,36410000,31356000,70321000,58171000
